Date,Value,Index,Rate,Value,Index Value,Settle,Under $100_000,0%,Settle
1994-06-14,383.8,92.8,3.85,144.475,73.27,462.55,46.0,21.0,152.5
1994-06-15,384.1,92.8,3.85,144.475,73.27,460.35,46.0,21.0,153.5
1994-06-16,386.85,92.8,3.85,144.475,73.27,461.85,46.0,21.0,159.25
1994-06-17,387.85,92.8,3.85,144.475,73.27,459.8,46.0,21.0,159.25
1994-06-20,389.3,92.8,3.85,144.475,73.27,456.75,46.0,21.0,161.5
1994-06-21,390.3,92.8,3.85,144.475,73.27,452.5,46.0,21.0,160.5
1994-06-22,392.45,92.8,3.85,144.475,73.27,454.4,46.0,21.0,158.75
1994-06-23,389.0,92.8,3.85,144.475,73.27,450.65,46.0,21.0,157.5
1994-06-24,389.9,92.8,3.85,144.475,73.27,442.1,46.0,21.0,158.25
1994-06-27,389.25,92.8,3.85,144.475,73.27,449.25,46.0,21.0,157.75
1994-06-28,386.55,92.8,3.85,144.475,73.27,447.05,46.0,21.0,155.0
1994-06-29,385.5,92.8,3.85,144.475,73.27,448.8,46.0,21.0,156.75
1994-06-30,388.25,91.2,3.85,144.475,73.27,445.05,54.0,21.0,157.0
1994-07-01,384.6,91.2,3.85,144.475,73.27,446.5,54.0,21.0,157.0
1994-07-04,386.6,91.2,3.85,144.475,73.27,446.5,54.0,21.0,157.0
1994-07-05,387.3,91.2,3.85,144.475,73.27,447.05,54.0,21.0,156.0
1994-07-06,385.5,91.2,3.85,144.475,73.27,446.8,54.0,21.0,153.25
1994-07-07,383.0,91.2,3.85,144.475,73.27,449.4,54.0,21.0,151.0
1994-07-08,383.15,91.2,3.85,144.475,73.27,449.9,54.0,21.0,151.0
1994-07-11,385.75,91.2,3.85,144.475,73.27,447.2,54.0,21.0,152.75
1994-07-12,386.3,91.2,3.85,144.475,73.27,448.75,54.0,21.0,158.75
1994-07-13,384.65,91.2,3.85,144.475,73.27,449.55,54.0,21.0,160.75
1994-07-14,384.2,91.2,3.85,144.475,73.27,453.9,54.0,21.0,160.0
1994-07-15,384.9,91.2,3.85,144.475,73.27,454.8,54.0,21.0,158.75
1994-07-18,386.5,91.2,3.85,144.475,73.27,455.5,54.0,21.0,155.5
1994-07-19,384.65,91.2,3.85,144.475,73.27,454.85,54.0,21.0,155.25
1994-07-20,387.45,91.2,3.85,144.475,73.27,451.9,54.0,21.0,156.25
1994-07-21,385.9,91.2,3.85,144.475,73.27,453.3,54.0,21.0,156.75
1994-07-22,384.0,91.2,3.85,144.475,73.27,453.5,54.0,21.0,158.0
1994-07-25,385.0,91.2,3.85,144.475,73.27,454.3,54.0,21.0,156.75
1994-07-26,386.2,91.2,3.85,144.475,73.27,453.95,54.0,21.0,156.0
1994-07-27,388.55,91.2,3.85,144.475,73.27,453.15,54.0,21.0,157.5
1994-07-28,387.1,91.2,3.85,144.475,73.27,455.1,54.0,21.0,159.75
1994-07-29,384.0,91.2,3.85,144.475,73.27,458.9,54.0,21.0,163.5
1994-07-31,384.0,89.0,3.85,144.475,73.27,458.9,54.0,21.0,163.5
1994-08-01,383.85,89.0,3.85,144.475,73.27,461.1,54.0,21.0,169.75
1994-08-02,380.0,89.0,3.85,144.475,73.27,460.95,54.0,21.0,165.0
1994-08-03,378.45,89.0,3.85,144.475,73.27,461.45,54.0,21.0,165.5
1994-08-04,377.5,89.0,3.85,144.475,73.27,458.35,54.0,21.0,159.5
1994-08-05,378.3,89.0,3.85,144.475,73.27,457.4,54.0,21.0,159.5
1994-08-08,377.6,89.0,3.85,144.475,73.27,457.95,54.0,21.0,155.5
1994-08-09,378.65,89.0,3.85,144.475,73.27,458.5,54.0,21.0,155.75
1994-08-10,378.3,89.0,3.85,144.475,73.27,461.1,54.0,21.0,156.25
1994-08-11,377.6,89.0,3.85,144.475,73.27,458.4,54.0,21.0,155.25
1994-08-12,378.2,89.0,3.85,144.475,73.27,462.65,54.0,21.0,156.25
1994-08-15,376.6,89.0,3.85,144.475,73.27,462.05,54.0,21.0,155.0
1994-08-16,376.3,89.0,3.85,144.475,73.27,465.35,54.0,21.0,156.25
1994-08-17,377.2,89.0,3.85,144.475,73.27,464.85,54.0,21.0,153.75
1994-08-18,380.65,89.0,3.85,144.475,73.27,463.2,54.0,21.0,156.25
1994-08-19,381.8,89.0,3.85,144.475,73.27,463.65,54.0,21.0,154.0
1994-08-22,382.6,89.0,3.85,144.475,73.27,462.8,54.0,21.0,148.5
1994-08-23,381.35,89.0,3.85,144.475,73.27,465.2,54.0,21.0,150.5
1994-08-24,383.9,89.0,3.85,144.475,73.27,469.75,54.0,21.0,151.75
1994-08-25,383.3,89.0,3.85,144.475,73.27,468.4,54.0,21.0,152.5
1994-08-26,383.3,89.0,3.85,144.475,73.27,475.3,54.0,21.0,153.5
1994-08-29,383.3,89.0,3.85,144.475,73.27,475.0,54.0,21.0,153.5
1994-08-30,386.6,89.0,3.85,144.475,73.27,476.15,54.0,21.0,154.0
1994-08-31,385.75,91.7,3.85,144.475,73.27,474.1,54.0,21.0,155.5
1994-09-01,386.0,91.7,3.85,144.475,73.27,473.8,54.0,21.0,155.5
1994-09-02,386.7,91.7,3.85,144.475,73.27,471.55,54.0,21.0,154.0
1994-09-05,386.9,91.7,3.85,144.475,73.27,471.55,54.0,21.0,152.25
1994-09-06,387.6,91.7,3.85,144.475,73.27,471.4,54.0,21.0,154.75
1994-09-07,389.7,91.7,3.85,144.475,73.27,470.65,54.0,21.0,155.5
1994-09-08,391.5,91.7,3.85,144.475,73.27,472.9,54.0,21.0,153.75
1994-09-09,390.75,91.7,3.85,144.475,73.27,467.95,54.0,21.0,154.5
1994-09-12,391.1,91.7,3.85,144.475,73.27,465.55,54.0,21.0,153.25
1994-09-13,389.6,91.7,3.85,144.475,73.27,467.25,54.0,21.0,153.0
1994-09-14,390.3,91.7,3.85,144.475,73.27,468.9,54.0,21.0,152.25
1994-09-15,388.0,91.7,3.85,144.475,73.27,473.75,54.0,21.0,150.5
1994-09-16,390.0,91.7,3.85,144.475,73.27,472.55,54.0,21.0,150.5
1994-09-19,389.9,91.7,3.85,144.475,73.27,472.55,54.0,21.0,151.5
1994-09-20,393.9,91.7,3.85,144.475,73.27,463.95,54.0,21.0,153.75
1994-09-21,394.9,91.7,3.85,144.475,73.27,463.65,54.0,21.0,152.75
1994-09-22,393.7,91.7,3.85,144.475,73.27,462.75,54.0,21.0,153.0
1994-09-23,395.7,91.7,3.85,144.475,73.27,461.95,54.0,21.0,154.25
1994-09-26,395.8,91.7,3.85,144.475,73.27,463.15,54.0,21.0,154.5
1994-09-27,395.8,91.7,3.85,144.475,73.27,463.95,54.0,21.0,152.0
1994-09-28,396.25,91.7,3.85,144.475,73.27,466.45,54.0,21.0,152.5
1994-09-29,395.7,91.7,3.85,144.475,73.27,464.0,54.0,21.0,155.75
1994-09-30,394.85,91.5,3.85,144.475,73.27,463.25,54.0,21.0,157.5
1994-10-03,393.15,91.5,3.85,144.475,73.27,463.25,54.0,21.0,157.25
1994-10-04,392.45,91.5,3.85,144.475,73.27,455.05,54.0,21.0,156.0
1994-10-05,393.7,91.5,3.85,144.475,73.27,454.25,54.0,21.0,155.0
1994-10-06,392.0,91.5,3.85,144.475,73.27,453.9,54.0,21.0,157.0
1994-10-07,392.0,91.5,3.85,144.475,73.27,456.65,54.0,21.0,160.75
1994-10-10,391.2,91.5,3.85,144.475,73.27,460.65,54.0,21.0,158.25
1994-10-11,387.65,91.5,3.85,144.475,73.27,467.4,54.0,21.0,155.5
1994-10-12,387.9,91.5,3.85,144.475,73.27,467.65,54.0,21.0,150.5
1994-10-13,387.25,91.5,3.85,144.475,73.27,469.15,54.0,21.0,148.25
1994-10-14,387.45,91.5,3.85,144.475,73.27,471.25,54.0,21.0,149.0
1994-10-17,389.0,91.5,3.85,144.475,73.27,470.05,54.0,21.0,151.0
1994-10-18,389.75,91.5,3.85,144.475,73.27,468.5,54.0,21.0,151.5
1994-10-19,391.1,91.5,3.85,144.475,73.27,470.9,54.0,21.0,152.25
1994-10-20,391.55,91.5,3.85,144.475,73.27,467.4,54.0,21.0,154.25
1994-10-21,390.95,91.5,3.85,144.475,73.27,465.75,54.0,21.0,152.5
1994-10-24,389.3,91.5,3.85,144.475,73.27,462.15,54.0,21.0,152.75
1994-10-25,389.2,91.5,3.85,144.475,73.27,462.4,54.0,21.0,152.75
1994-10-26,388.9,91.5,3.85,144.475,73.27,463.35,54.0,21.0,154.5
1994-10-27,389.15,91.5,3.85,144.475,73.27,467.2,54.0,21.0,155.0
1994-10-28,387.7,91.5,3.85,144.475,73.27,476.2,54.0,21.0,153.0
1994-10-31,383.85,92.7,3.85,144.475,73.27,472.45,54.0,21.0,152.25
1994-11-01,384.5,92.7,3.85,144.475,73.27,469.15,54.0,21.0,155.0
1994-11-02,383.85,92.7,3.85,144.475,73.27,466.85,54.0,21.0,155.0
1994-11-03,383.8,92.7,3.85,144.475,73.27,468.8,54.0,21.0,155.5
1994-11-04,383.8,92.7,3.85,144.475,73.27,462.4,54.0,21.0,156.25
1994-11-07,382.7,92.7,3.85,144.475,73.27,464.5,54.0,21.0,154.25
1994-11-08,384.65,92.7,3.85,144.475,73.27,466.95,54.0,21.0,154.0
1994-11-09,383.6,92.7,3.85,144.475,73.27,465.8,54.0,21.0,154.25
1994-11-10,384.2,92.7,3.85,144.475,73.27,465.2,54.0,21.0,154.5
1994-11-11,385.3,92.7,3.85,144.475,73.27,462.8,54.0,21.0,157.5
1994-11-14,385.1,92.7,3.85,144.475,73.27,467.1,54.0,21.0,155.25
1994-11-15,386.7,92.7,3.85,144.475,73.27,465.65,54.0,21.0,153.25
1994-11-16,386.25,92.7,3.85,144.475,73.27,466.85,54.0,21.0,151.75
1994-11-17,386.75,92.7,3.85,144.475,73.27,464.35,54.0,21.0,151.5
1994-11-18,384.0,92.7,3.85,144.475,73.27,463.2,54.0,21.0,151.25
1994-11-21,383.4,92.7,3.85,144.475,73.27,457.6,54.0,21.0,151.25
1994-11-22,383.8,92.7,3.85,144.475,73.27,447.15,54.0,21.0,151.75
1994-11-23,384.7,92.7,3.85,144.475,73.27,450.55,54.0,21.0,154.25
1994-11-24,384.3,92.7,3.85,144.475,73.27,450.55,54.0,21.0,154.75
1994-11-25,384.85,92.7,3.85,144.475,73.27,453.65,54.0,21.0,154.75
1994-11-28,384.0,92.7,3.85,144.475,73.27,454.95,54.0,21.0,153.5
1994-11-29,383.2,92.7,3.85,144.475,73.27,456.25,54.0,21.0,151.75
1994-11-30,383.1,91.6,3.85,144.475,73.27,453.95,54.0,21.0,150.0
1994-12-01,380.1,91.6,3.85,144.475,73.27,449.0,54.0,21.0,149.75
1994-12-02,379.0,91.6,3.85,144.475,73.27,453.9,54.0,21.0,145.25
1994-12-05,376.6,91.6,3.85,144.475,73.27,454.05,54.0,21.0,142.5
1994-12-06,375.75,91.6,3.85,144.475,73.27,453.85,54.0,21.0,143.0
1994-12-07,377.0,91.6,3.85,144.475,73.27,452.1,54.0,21.0,142.5
1994-12-08,376.2,91.6,3.85,144.475,73.27,445.95,54.0,21.0,146.0
1994-12-09,376.5,91.6,3.85,144.475,73.27,447.9,54.0,21.0,144.0
1994-12-12,377.15,91.6,3.85,144.475,73.27,450.15,54.0,21.0,142.25
1994-12-13,379.1,91.6,3.85,144.475,73.27,450.9,54.0,21.0,144.25
1994-12-14,380.5,91.6,3.85,144.475,73.27,454.8,54.0,21.0,145.75
1994-12-15,379.2,91.6,3.85,144.475,73.27,455.4,54.0,21.0,145.25
1994-12-16,380.35,91.6,3.85,144.475,73.27,461.8,54.0,21.0,144.25
1994-12-19,379.2,91.6,3.85,144.475,73.27,461.95,54.0,21.0,143.25
1994-12-20,381.9,91.6,3.85,144.475,73.27,460.45,54.0,21.0,143.5
1994-12-21,382.05,91.6,3.85,144.475,73.27,464.9,54.0,21.0,143.5
1994-12-22,381.55,91.6,3.85,144.475,73.27,463.25,54.0,21.0,143.5
1994-12-23,381.55,91.6,3.85,144.475,73.27,463.55,54.0,21.0,143.0
1994-12-26,381.55,91.6,3.85,144.475,73.27,463.55,54.0,21.0,143.0
1994-12-27,381.55,91.6,3.85,144.475,73.27,466.0,54.0,21.0,143.0
1994-12-28,381.75,91.6,3.85,144.475,73.27,464.3,54.0,21.0,147.0
1994-12-29,383.25,91.6,3.85,144.475,73.27,464.6,54.0,21.0,149.25
1994-12-30,383.25,91.6,3.85,144.475,73.27,461.35,54.0,21.0,150.25
1994-12-31,383.25,95.1,3.85,148.225,73.27,461.35,54.0,21.0,150.25
1995-01-02,383.25,95.1,3.85,148.225,73.27,461.35,54.0,21.0,150.25
1995-01-03,380.9,95.1,3.85,148.225,73.27,461.45,54.0,21.0,148.25
1995-01-04,375.6,95.1,3.85,148.225,73.27,463.75,54.0,21.0,147.75
1995-01-05,375.3,95.1,3.85,148.225,73.27,463.25,54.0,21.0,147.5
1995-01-06,375.2,95.1,3.85,148.225,73.27,463.0,54.0,21.0,148.25
1995-01-09,372.4,95.1,3.85,148.225,73.27,463.75,54.0,21.0,145.5
1995-01-10,374.1,95.1,3.85,148.225,73.27,464.2,54.0,21.0,144.0
1995-01-11,375.6,95.1,3.85,148.225,73.27,464.45,54.0,21.0,143.25
1995-01-12,380.5,95.1,3.85,148.225,73.27,464.25,54.0,21.0,142.75
1995-01-13,378.6,95.1,3.85,148.225,73.27,469.05,54.0,21.0,144.5
1995-01-16,377.55,95.1,3.85,148.225,73.27,471.75,54.0,21.0,144.0
1995-01-17,379.8,95.1,3.85,148.225,73.27,472.0,54.0,21.0,147.5
1995-01-18,382.6,95.1,3.85,148.225,73.27,471.15,54.0,21.0,147.75
1995-01-19,381.9,95.1,3.85,148.225,73.27,468.6,54.0,21.0,147.0
1995-01-20,383.85,95.1,3.85,148.225,73.27,467.3,54.0,21.0,145.75
1995-01-23,382.35,95.1,3.85,148.225,73.27,468.1,54.0,21.0,145.5
1995-01-24,381.3,95.1,3.85,148.225,73.27,468.35,54.0,21.0,148.25
1995-01-25,381.45,95.1,3.85,148.225,73.27,469.9,54.0,21.0,147.0
1995-01-26,381.35,95.1,3.85,148.225,73.27,471.15,54.0,21.0,146.75
1995-01-27,378.4,95.1,3.85,148.225,73.27,471.55,54.0,21.0,145.0
1995-01-30,375.9,95.1,3.85,148.225,73.27,469.95,54.0,21.0,145.75
1995-01-31,374.9,97.6,3.85,148.225,73.27,472.2,54.0,21.0,145.25
1995-02-01,376.25,97.6,3.85,148.225,73.27,471.9,54.0,21.0,145.25
1995-02-02,375.9,97.6,3.85,148.225,73.27,474.65,54.0,21.0,146.25
1995-02-03,375.65,97.6,3.85,148.225,73.27,481.05,54.0,21.0,147.5
1995-02-06,374.5,97.6,3.85,148.225,73.27,482.75,54.0,21.0,148.75
1995-02-07,374.5,97.6,3.85,148.225,73.27,483.0,54.0,21.0,148.25
1995-02-08,374.6,97.6,3.85,148.225,73.27,482.35,54.0,21.0,145.25
1995-02-09,376.6,97.6,3.85,148.225,73.27,482.65,54.0,21.0,145.75
1995-02-10,376.4,97.6,3.85,148.225,73.27,483.65,54.0,21.0,145.75
1995-02-13,374.5,97.6,3.85,148.225,73.27,483.35,54.0,21.0,145.25
1995-02-14,376.0,97.6,3.85,148.225,73.27,483.7,54.0,21.0,146.0
1995-02-15,376.6,97.6,3.85,148.225,73.27,486.8,54.0,21.0,145.25
1995-02-16,376.75,97.6,3.85,148.225,73.27,486.3,54.0,21.0,144.75
1995-02-17,378.25,97.6,3.85,148.225,73.27,484.45,54.0,21.0,145.75
1995-02-20,379.2,97.6,3.85,148.225,73.27,484.45,54.0,21.0,146.0
1995-02-21,378.65,97.6,3.85,148.225,73.27,484.4,54.0,21.0,146.75
1995-02-22,379.2,97.6,3.85,148.225,73.27,487.1,54.0,21.0,146.75
1995-02-23,379.5,97.6,3.85,148.225,73.27,488.7,54.0,21.0,147.5
1995-02-24,377.75,97.6,3.85,148.225,73.27,488.7,54.0,21.0,147.0
1995-02-27,375.6,97.6,3.85,148.225,73.27,484.95,54.0,21.0,147.75
1995-02-28,376.4,95.1,3.85,148.225,73.27,488.55,54.0,21.0,146.5
1995-03-01,375.7,95.1,3.85,148.225,73.27,486.15,54.0,21.0,145.75
1995-03-02,374.75,95.1,3.85,148.225,73.27,486.45,54.0,21.0,146.0
1995-03-03,377.25,95.1,3.85,148.225,73.27,485.85,54.0,21.0,147.0
1995-03-06,378.85,95.1,3.85,148.225,73.27,486.2,54.0,21.0,147.5
1995-03-07,382.0,95.1,3.85,148.225,73.27,482.25,54.0,21.0,146.75
1995-03-08,380.0,95.1,3.85,148.225,73.27,483.45,54.0,21.0,146.0
1995-03-09,380.9,95.1,3.85,148.225,73.27,483.4,54.0,21.0,144.25
1995-03-10,381.4,95.1,3.85,148.225,73.27,491.2,54.0,21.0,144.5
1995-03-13,385.5,95.1,3.85,148.225,73.27,490.05,54.0,21.0,144.5
1995-03-14,384.7,95.1,3.85,148.225,73.27,493.25,54.0,21.0,144.0
1995-03-15,386.15,95.1,3.85,148.225,73.27,492.0,54.0,21.0,144.25
1995-03-16,383.7,95.1,3.85,148.225,73.27,495.75,54.0,21.0,145.0
1995-03-17,382.65,95.1,3.85,148.225,73.27,499.75,54.0,21.0,144.75
1995-03-20,382.2,95.1,3.85,148.225,73.27,500.15,54.0,21.0,145.75
1995-03-21,382.9,95.1,3.85,148.225,73.27,499.35,54.0,21.0,145.5
1995-03-22,382.25,95.1,3.85,148.225,73.27,499.35,54.0,21.0,147.75
1995-03-23,383.45,95.1,3.85,148.225,73.27,499.35,54.0,21.0,148.5
1995-03-24,382.1,95.1,3.85,148.225,73.27,505.4,54.0,21.0,148.25
1995-03-27,382.2,95.1,3.85,148.225,73.27,507.55,54.0,21.0,151.25
1995-03-28,381.7,95.1,3.85,148.225,73.27,507.4,54.0,21.0,151.5
1995-03-29,383.0,95.1,3.85,148.225,73.27,506.45,54.0,21.0,151.25
1995-03-30,383.4,95.1,3.85,148.225,73.27,506.4,54.0,21.0,152.25
1995-03-31,392.0,90.3,3.85,148.225,73.27,504.4,54.0,21.0,152.75
1995-04-03,392.3,90.3,3.85,148.225,73.27,504.6,54.0,21.0,151.0
1995-04-04,391.7,90.3,3.85,148.225,73.27,507.8,54.0,21.0,151.75
1995-04-05,392.05,90.3,3.85,148.225,73.27,508.9,54.0,21.0,152.25
1995-04-06,393.4,90.3,3.85,148.225,73.27,509.6,54.0,21.0,154.0
1995-04-07,393.1,90.3,3.85,148.225,73.27,508.65,54.0,21.0,158.0
1995-04-10,389.3,90.3,3.85,148.225,73.27,509.7,54.0,21.0,156.25
1995-04-11,390.0,90.3,3.85,148.225,73.27,508.0,54.0,21.0,159.25
1995-04-12,390.05,90.3,3.85,148.225,73.27,509.95,54.0,21.0,158.0
1995-04-13,389.2,90.3,3.85,148.225,73.27,512.15,54.0,21.0,154.0
1995-04-14,389.2,90.3,3.85,148.225,73.27,512.15,54.0,21.0,154.0
1995-04-17,389.2,90.3,3.85,148.225,73.27,508.4,54.0,21.0,154.0
1995-04-18,392.85,90.3,3.85,148.225,73.27,507.75,54.0,21.0,156.5
1995-04-19,395.55,90.3,3.85,148.225,73.27,506.65,54.0,21.0,158.0
1995-04-20,393.3,90.3,3.85,148.225,73.27,507.3,54.0,21.0,160.0
1995-04-21,390.35,90.3,3.85,148.225,73.27,510.3,54.0,21.0,156.0
1995-04-24,390.65,90.3,3.85,148.225,73.27,515.0,54.0,21.0,157.0
1995-04-25,389.75,90.3,3.85,148.225,73.27,513.4,54.0,21.0,157.75
1995-04-26,388.9,90.3,3.85,148.225,73.27,514.2,54.0,21.0,156.75
1995-04-27,386.35,90.3,3.85,148.225,73.27,515.3,54.0,21.0,157.25
1995-04-28,389.75,90.3,3.85,148.225,73.27,516.75,54.0,21.0,157.25
1995-04-30,389.75,92.5,3.85,148.225,73.27,516.75,54.0,21.0,157.25
1995-05-01,387.2,92.5,3.85,148.225,73.27,515.3,54.0,21.0,159.25
1995-05-02,388.55,92.5,3.85,148.225,73.27,516.65,54.0,21.0,157.5
1995-05-03,388.7,92.5,3.85,148.225,73.27,522.6,54.0,21.0,155.5
1995-05-04,390.1,92.5,3.85,148.225,73.27,523.0,54.0,21.0,156.5
1995-05-05,391.0,92.5,3.85,148.225,73.27,521.35,54.0,21.0,156.75
1995-05-08,391.0,92.5,3.85,148.225,73.27,525.3,54.0,21.0,156.75
1995-05-09,388.1,92.5,3.85,148.225,73.27,524.45,54.0,21.0,155.75
1995-05-10,383.2,92.5,3.85,148.225,73.27,525.4,54.0,21.0,153.25
1995-05-11,383.65,92.5,3.85,148.225,73.27,526.65,54.0,21.0,153.25
1995-05-12,384.6,92.5,3.85,148.225,73.27,527.25,54.0,21.0,150.5
1995-05-15,383.75,92.5,3.85,148.225,73.27,529.9,54.0,21.0,152.25
1995-05-16,383.85,92.5,3.85,148.225,73.27,529.5,54.0,21.0,153.75
1995-05-17,382.9,92.5,3.85,148.225,73.27,527.8,54.0,21.0,154.5
1995-05-18,383.0,92.5,3.85,148.225,73.27,519.1,54.0,21.0,156.0
1995-05-19,383.0,92.5,3.85,148.225,73.27,520.35,54.0,21.0,155.75
1995-05-22,381.55,92.5,3.85,148.225,73.27,525.3,54.0,21.0,156.75
1995-05-23,382.0,92.5,3.85,148.225,73.27,530.0,54.0,21.0,158.75
1995-05-24,383.1,92.5,3.85,148.225,73.27,529.45,54.0,21.0,158.0
1995-05-25,385.8,92.5,3.85,148.225,73.27,529.9,54.0,21.0,156.25
1995-05-26,385.5,92.5,3.85,148.225,73.27,523.85,54.0,21.0,154.25
1995-05-29,385.5,92.5,3.85,148.225,73.27,523.85,54.0,21.0,154.25
1995-05-30,385.75,92.5,3.85,148.225,73.27,523.5,54.0,21.0,152.5
1995-05-31,384.3,89.8,3.85,148.225,73.27,533.35,54.0,21.0,151.75
1995-06-01,383.5,89.8,3.85,148.225,73.27,533.75,54.0,21.0,152.75
1995-06-02,384.15,89.8,3.85,148.225,73.27,532.15,54.0,21.0,153.25
1995-06-05,383.25,89.8,3.85,148.225,73.27,536.65,54.0,21.0,153.75
1995-06-06,384.2,89.8,3.85,148.225,73.27,535.35,54.0,21.0,152.5
1995-06-07,385.9,89.8,3.85,148.225,73.27,533.25,54.0,21.0,152.5
1995-06-08,385.05,89.8,3.85,148.225,73.27,531.65,54.0,21.0,152.0
1995-06-09,386.4,89.8,3.85,148.225,73.27,528.7,54.0,21.0,151.25
1995-06-12,387.5,89.8,3.85,148.225,73.27,532.2,54.0,21.0,151.5
1995-06-13,387.0,89.8,3.85,148.225,73.27,536.2,54.0,21.0,153.0
1995-06-14,387.75,89.8,3.85,148.225,73.27,535.85,54.0,21.0,152.25
1995-06-15,388.5,89.8,3.85,148.225,73.27,538.3,54.0,21.0,153.25
1995-06-16,391.3,89.8,3.85,148.225,73.27,539.16,54.0,21.0,152.25
1995-06-19,390.5,89.8,3.85,148.225,73.27,549.65,54.0,21.0,149.0
1995-06-20,390.75,89.8,3.85,148.225,73.27,549.3,54.0,21.0,148.25
1995-06-21,390.7,89.8,3.85,148.225,73.27,548.95,54.0,21.0,145.5
1995-06-22,389.65,89.8,3.85,148.225,73.27,555.35,54.0,21.0,146.5
1995-06-23,389.2,89.8,3.85,148.225,73.27,554.9,54.0,21.0,145.25
1995-06-26,389.0,89.8,3.85,148.225,73.27,548.2,54.0,21.0,147.25
1995-06-27,389.4,89.8,3.85,148.225,73.27,547.15,54.0,21.0,149.0
1995-06-28,388.25,89.8,3.85,148.225,73.27,549.4,54.0,21.0,150.75
1995-06-29,387.3,89.8,3.85,148.225,73.27,548.45,54.0,21.0,149.25
1995-06-30,387.05,92.7,3.85,148.225,73.27,547.15,54.0,21.0,146.75
1995-07-03,384.5,92.7,3.85,148.225,73.27,549.55,54.0,21.0,146.75
1995-07-04,384.75,92.7,3.85,148.225,73.27,549.55,54.0,21.0,146.0
1995-07-05,384.25,92.7,3.85,148.225,73.27,552.0,54.0,21.0,147.0
1995-07-06,384.15,92.7,3.85,148.225,73.27,557.85,54.0,21.0,149.25
1995-07-07,385.75,92.7,3.85,148.225,73.27,560.05,54.0,21.0,147.75
1995-07-10,385.8,92.7,3.85,148.225,73.27,561.2,54.0,21.0,147.25
1995-07-11,384.75,92.7,3.85,148.225,73.27,557.75,54.0,21.0,148.25
1995-07-12,386.7,92.7,3.85,148.225,73.27,564.1,54.0,21.0,149.0
1995-07-13,389.2,92.7,3.85,148.225,73.27,564.0,54.0,21.0,148.5
1995-07-14,388.4,92.7,3.85,148.225,73.27,562.75,54.0,21.0,147.5
1995-07-17,388.4,92.7,3.85,148.225,73.27,565.45,54.0,21.0,147.25
1995-07-18,389.6,92.7,3.85,148.225,73.27,560.9,54.0,21.0,147.5
1995-07-19,390.45,92.7,3.85,148.225,73.27,553.9,54.0,21.0,147.5
1995-07-20,386.85,92.7,3.85,148.225,73.27,556.25,54.0,21.0,147.5
1995-07-21,385.95,92.7,3.85,148.225,73.27,555.35,54.0,21.0,146.25
1995-07-24,386.65,92.7,3.85,148.225,73.27,560.4,54.0,21.0,147.5
1995-07-25,386.7,92.7,3.85,148.225,73.27,563.3,54.0,21.0,148.0
1995-07-26,386.0,92.7,3.85,148.225,73.27,564.05,54.0,21.0,153.0
1995-07-27,385.7,92.7,3.85,148.225,73.27,567.55,54.0,21.0,151.75
1995-07-28,383.0,92.7,3.85,148.225,73.27,564.3,54.0,21.0,150.75
1995-07-31,383.35,94.4,3.85,148.225,73.27,563.15,54.0,21.0,149.25
1995-08-01,382.85,94.4,3.85,148.225,73.27,561.4,54.0,21.0,151.5
1995-08-02,382.65,94.4,3.85,148.225,73.27,559.35,54.0,21.0,152.5
1995-08-03,384.0,94.4,3.85,148.225,73.27,560.45,54.0,21.0,151.25
1995-08-04,384.0,94.4,3.85,148.225,73.27,560.6,54.0,21.0,151.5
1995-08-07,384.1,94.4,3.85,148.225,73.27,561.25,54.0,21.0,151.0
1995-08-08,384.5,94.4,3.85,148.225,73.27,561.85,54.0,21.0,152.0
1995-08-09,384.4,94.4,3.85,148.225,73.27,561.9,54.0,21.0,151.75
1995-08-10,384.05,94.4,3.85,148.225,73.27,558.5,54.0,21.0,152.0
1995-08-11,383.55,94.4,3.85,148.225,73.27,557.2,54.0,21.0,154.25
1995-08-14,383.5,94.4,3.85,148.225,73.27,561.7,54.0,21.0,152.25
1995-08-15,386.35,94.4,3.85,148.225,73.27,560.05,54.0,21.0,151.75
1995-08-16,382.0,94.4,3.85,148.225,73.27,560.6,54.0,21.0,151.75
1995-08-17,384.35,94.4,3.85,148.225,73.27,560.6,54.0,21.0,153.5
1995-08-18,384.5,94.4,3.85,148.225,73.27,561.6,54.0,21.0,154.0
1995-08-21,384.7,94.4,3.85,148.225,73.27,558.85,54.0,21.0,155.5
1995-08-22,384.05,94.4,3.85,148.225,73.27,559.9,54.0,21.0,155.75
1995-08-23,382.75,94.4,3.85,148.225,73.27,557.8,54.0,21.0,156.25
1995-08-24,384.0,94.4,3.85,148.225,73.27,559.1,54.0,21.0,156.25
1995-08-25,383.1,94.4,3.85,148.225,73.27,562.05,54.0,21.0,156.25
1995-08-28,383.1,94.4,3.85,148.225,73.27,559.4,54.0,21.0,156.25
1995-08-29,383.0,94.4,3.85,148.225,73.27,560.55,54.0,21.0,155.75
1995-08-30,381.65,94.4,3.85,148.225,73.27,561.15,54.0,21.0,156.5
1995-08-31,382.35,96.2,3.85,148.225,73.27,562.85,54.0,21.0,157.5
1995-09-01,381.5,96.2,3.85,148.225,73.27,564.95,54.0,21.0,158.25
1995-09-04,379.7,96.2,3.85,148.225,73.27,564.95,54.0,21.0,162.25
1995-09-05,379.4,96.2,3.85,148.225,73.27,569.35,54.0,21.0,161.75
